entity_id,state,last_changed
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.027,2025-10-15T14:45:52.569Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:45:57.561Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:46:13.562Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:46:18.563Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:46:23.563Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:46:28.563Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:47:34.577Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:47:39.582Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:47:48.579Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:47:52.750Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:47:58.579Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:48:03.581Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:48:12.586Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:48:17.581Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:48:30.583Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:48:37.584Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:48:44.594Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:48:49.586Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-15T14:49:05.587Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:49:10.588Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:49:15.588Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:49:22.589Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:49:50.593Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:49:55.593Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:50:00.594Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:50:11.600Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:50:22.596Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:50:27.597Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:50:32.598Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:50:37.599Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:50:50.601Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-15T14:50:55.602Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-15T14:51:04.603Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-15T14:51:21.604Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.337,2025-10-16T01:28:18.007Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-16T01:28:25.001Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-16T01:28:35.008Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T01:28:42.003Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-16T01:28:47.004Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.317,2025-10-16T01:28:49.679Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-16T01:28:57.005Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.0,2025-10-16T01:29:09.013Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.33,2025-10-16T14:04:11.448Z
sensor.bomba_de_circulacao_de_agua_quente_corrente,0.323,2025-10-16T14:04:16.451Z
